#Base quast results: C:\Users\Xiaotuantuan\Documents\quast_2\r9\raw_snp\quast_results
#compare quast results: C:\Users\Xiaotuantuan\Documents\quast_2\r9\raw_snp_filtered_indel\quast_results
##CHROM	BASE_PHASEBLOCK	BASE_CONTIG_START	BASE_CONTIG_END	COMP_PHASEBLOCK	COMP_CONTIG_START	COMP_CONTIG_END	MIS_MSG	LAST_FRAGMENT_LENGTH	NEXT_FRAGMENT_LENGTH
chr7_MATERNAL	hap1_contig_1426_phaseblock_18	14920303	19557897	hap1_contig_1426_phaseblock_21	16306209	16306210	translocation	1371646	3269262
chr7_PATERNAL	hap1_contig_1849_phaseblock_0	1	95424	hap2_contig_1849_phaseblock_0	58602	58603	relocation, inconsistency = 798488	58601	42086
chr7_PATERNAL	hap2_contig_2479_phaseblock_184	159867	287195	hap2_contig_2479_phaseblock_128	279858	279859	translocation	101044	24467
chr9_MATERNAL	hap1_contig_593_phaseblock_3	726	100090	hap2_contig_593_phaseblock_3	53966	53967	relocation, inconsistency = 1726559	53239	20010
chr9_PATERNAL	hap1_contig_567	1	13558	hap2_contig_567	3236	3237	relocation, inconsistency = 1975562	3235	10421
chr10_MATERNAL	hap1_contig_2349_phaseblock_0	1	65252	hap2_contig_2349_phaseblock_0	50725	50726	translocation	50706	12360
chr10_MATERNAL	hap1_contig_2650_phaseblock_0	1	26788	hap2_contig_2650	6022	6100	translocation	741	2827
chr10_MATERNAL	hap1_contig_2650_phaseblock_0	1	26788	hap2_contig_2650	8927	9475	translocation	2827	17333
chr10_PATERNAL	hap1_contig_1215_phaseblock_51	24542919	28398666	hap1_contig_1215_phaseblock_38	27040547	27040548	translocation	2500819	1352303
chr10_PATERNAL	hap2_contig_163_phaseblock_26	31889249	32654711	hap1_contig_163_phaseblock_21	32351020	32351021	translocation	459823	1342031
chr11_MATERNAL	hap2_contig_1128_phaseblock_24	6363750	7568423	hap1_contig_1128_phaseblock_19	6470590	6470591	translocation	89700	1102383
chr11_MATERNAL	hap1_contig_1658_phaseblock_0	1	660804	hap2_contig_1658_phaseblock_0	643837	643838	relocation, inconsistency = 94243	643836	19134
chr11_PATERNAL	hap1_contig_1823	1	323614	hap2_contig_1823_phaseblock_0	15100	15101	relocation, inconsistency = 37771506	15099	59981
chr11_PATERNAL	hap1_contig_1823	1	323614	hap2_contig_1823_phaseblock_0	75082	75083	translocation	59981	179255
chr11_PATERNAL	hap2_contig_648_phaseblock_14	5930832	6151630	hap2_contig_648_phaseblock_12	6014783	6014784	translocation	84267	10674
chr11_PATERNAL	hap2_contig_648_phaseblock_14	5930832	6151630	hap2_contig_648_phaseblock_12	6025458	6025459	translocation	10674	124090
chr12_MATERNAL	hap1_contig_170	1	6923	hap2_contig_170	3656	3910	local misassembly	3654	842
chr12_MATERNAL	hap1_contig_170	1	6923	hap2_contig_170	4752	5043	relocation, inconsistency = 1217684	842	717
chr12_MATERNAL	hap2_contig_170	1	6918	hap2_contig_170	3656	3910	local misassembly	3654	842
chr12_MATERNAL	hap2_contig_170	1	6918	hap2_contig_170	4752	5043	relocation, inconsistency = 1217684	842	717
chr13_MATERNAL	hap1_contig_280	1	47567	hap2_contig_280_phaseblock_1	1742	1765	translocation	1264	46205
chr13_MATERNAL	hap1_contig_928_phaseblock_36	21103209	23647163	hap1_contig_928_phaseblock_30	21494388	21494389	relocation, inconsistency = 9855792	393064	26234
chr13_MATERNAL	hap1_contig_928_phaseblock_36	21103209	23647163	hap1_contig_928_phaseblock_30	21520623	21520624	translocation	26234	3497628
chr13_PATERNAL	hap1_contig_3125	1	1186	hap2_contig_3125	690	1071	local misassembly	689	162
chr13_PATERNAL	hap1_contig_696_phaseblock_0	1	36158	hap2_contig_696	1673	1674	relocation, inconsistency = -18035	1672	34510
chr13_PATERNAL	hap1_contig_928_phaseblock_37	23647164	25652923	hap2_contig_928_phaseblock_30	25038787	25038788	translocation	3635515	619356
chr13_PATERNAL	hap2_contig_1998_phaseblock_1	100176	136893	hap1_contig_1998_phaseblock_0	118706	118707	translocation	118705	17501
chr15_PATERNAL	hap2_contig_808_phaseblock_15	7001689	9331904	hap2_contig_808_phaseblock_11	8292910	8292911	translocation	1288267	5267235
chr16_MATERNAL	hap1_contig_178	1	167779	hap1_contig_178_phaseblock_0	160368	160369	translocation	160367	8727
chr16_MATERNAL	hap1_contig_71_phaseblock_20	9037407	17416846	hap1_contig_71_phaseblock_15	16856706	16856707	translocation	7819311	559932
chr16_PATERNAL	hap2_contig_2936_phaseblock_13	4681777	5809700	hap1_contig_2936_phaseblock_6	5781126	5781127	translocation	2016778	21003
chr16_PATERNAL	hap1_contig_1509_phaseblock_11	12481126	13114848	hap1_contig_1509_phaseblock_9	13102791	13102792	relocation, inconsistency = 114368	621641	12276
chr16_PATERNAL	hap1_contig_71_phaseblock_0	1	153391	hap2_contig_71_phaseblock_0	1387	1388	translocation	1386	25125
chr16_PATERNAL	hap1_contig_71_phaseblock_0	1	153391	hap2_contig_71_phaseblock_0	26513	26514	translocation	25125	302899
chr17_MATERNAL	hap1_contig_2161_phaseblock_0	1	778377	hap2_contig_2161_phaseblock_0	52609	52610	translocation	52602	726740
chr17_PATERNAL	hap2_contig_782_phaseblock_8	2403933	2450208	hap2_contig_782_phaseblock_6	2430942	2430943	relocation, inconsistency = 22176894	79074	18967
chr18_MATERNAL	hap2_contig_675_phaseblock_2	4429021	5846011	hap2_contig_675_phaseblock_1	5321143	5321144	translocation	4602270	528892
chr19_MATERNAL	hap2_contig_2442_phaseblock_1	174048	1693578	hap1_contig_2442_phaseblock_0	445092	445093	translocation	445091	1250688
chr19_MATERNAL	hap1_contig_684_phaseblock_7	2793146	2968156	hap1_contig_684_phaseblock_5	2847768	2847769	translocation	171967	55756
chr19_MATERNAL	hap1_contig_684_phaseblock_7	2793146	2968156	hap1_contig_684_phaseblock_5	2903525	2903526	relocation, inconsistency = -433883	55756	46874
chr19_PATERNAL	hap2_contig_1417_phaseblock_5	5234126	8514251	hap2_contig_1417_phaseblock_3	5635326	5635327	translocation	775577	2403461
chr19_PATERNAL	hap2_contig_1417_phaseblock_5	5234126	8514251	hap2_contig_1417_phaseblock_3	8038788	8038789	relocation, inconsistency = 1893	2403461	464319
chr21_PATERNAL	hap1_contig_1461_phaseblock_25	19399	109918	hap2_contig_1461_phaseblock_33	34844	34845	relocation, inconsistency = -14772826	15462	64334
chr21_PATERNAL	hap1_contig_1461_phaseblock_25	19399	109918	hap2_contig_1461_phaseblock_33	99179	99180	translocation	64334	20918
chr21_PATERNAL	hap1_contig_2730	1	21760	hap2_contig_2730	4562	4563	relocation, inconsistency = 77602	4561	3595
chr21_PATERNAL	hap1_contig_2730	1	21760	hap2_contig_2730	8158	8175	relocation, inconsistency = -73105	3595	9093
chr22_MATERNAL	hap1_contig_1388	1	10148	hap1_contig_1388	4492	4735	translocation	4491	6869
chr22_MATERNAL	hap2_contig_2546_phaseblock_0	1	111244	hap2_contig_2546_phaseblock_0	52200	52201	translocation	52199	58172
chr22_PATERNAL	hap1_contig_1816	1	4604	hap2_contig_1816	2033	3353	local misassembly	2032	1241
chrX_MATERNAL	hap1_contig_1058_phaseblock_28	7895546	8403971	hap1_contig_1058_phaseblock_48	8335926	8336314	local misassembly	227922	25379
chrX_MATERNAL	hap1_contig_2036_phaseblock_65	17392874	17951268	hap2_contig_2036_phaseblock_112	17555788	17556531	local misassembly	239850	18298
chrX_MATERNAL	hap2_contig_2682_phaseblock_0	1	23414	hap1_contig_2682_phaseblock_0	16806	16807	relocation, inconsistency = 43197	16805	6607
chrX_MATERNAL	hap2_contig_79_phaseblock_57	23089596	23363624	hap2_contig_79_phaseblock_136	23198645	23199312	local misassembly	174993	7583
chrY_PATERNAL	hap1_contig_2553_phaseblock_0	1	49177	hap2_contig_2553_phaseblock_0	779	780	local misassembly	269	470
chrY_PATERNAL	hap1_contig_2553_phaseblock_0	1	49177	hap2_contig_2553_phaseblock_0	5367	5368	local misassembly	633	461
chrY_PATERNAL	hap1_contig_2553_phaseblock_0	1	49177	hap2_contig_2553_phaseblock_0	5829	5830	local misassembly	461	308
chrY_PATERNAL	hap1_contig_2553_phaseblock_0	1	49177	hap2_contig_2553_phaseblock_0	6646	6888	local misassembly	507	430
chrY_PATERNAL	hap1_contig_2553_phaseblock_0	1	49177	hap2_contig_2553_phaseblock_0	8797	9249	local misassembly	144	119
chrY_PATERNAL	hap1_contig_2553_phaseblock_0	1	49177	hap2_contig_2553_phaseblock_0	9368	9555	local misassembly	119	195
chrY_PATERNAL	hap1_contig_2553_phaseblock_0	1	49177	hap2_contig_2553_phaseblock_0	9750	9751	local misassembly	195	97
chrY_PATERNAL	hap1_contig_2553_phaseblock_0	1	49177	hap2_contig_2553_phaseblock_0	9848	10020	local misassembly	97	926
chrY_PATERNAL	hap1_contig_2553_phaseblock_0	1	49177	hap2_contig_2553_phaseblock_0	12488	13125	relocation, inconsistency = 1438	718	338
chrY_PATERNAL	hap1_contig_2553_phaseblock_0	1	49177	hap2_contig_2553_phaseblock_0	13463	13740	local misassembly	338	708
chrY_PATERNAL	hap1_contig_2553_phaseblock_0	1	49177	hap2_contig_2553_phaseblock_0	14448	14449	local misassembly	708	311
chrY_PATERNAL	hap1_contig_2553_phaseblock_0	1	49177	hap2_contig_2553_phaseblock_0	15167	16038	local misassembly	406	1370
chrY_PATERNAL	hap1_contig_2553_phaseblock_0	1	49177	hap2_contig_2553_phaseblock_0	17408	18689	relocation, inconsistency = 2325	1370	951
