#Base quast results: C:\Users\Xiaotuantuan\Documents\quast_2\r9\raw_snp_raw_indel\quast_results
#compare quast results: C:\Users\Xiaotuantuan\Documents\quast_2\r9\filtered_snp_filtered_indel\quast_results
##CHROM	BASE_PHASEBLOCK	BASE_CONTIG_START	BASE_CONTIG_END	COMP_PHASEBLOCK	COMP_CONTIG_START	COMP_CONTIG_END	MIS_MSG	LAST_FRAGMENT_LENGTH	NEXT_FRAGMENT_LENGTH
chr7_MATERNAL	hap1_contig_1294_phaseblock_0	1	68281	hap2_contig_1294_phaseblock_0	17865	17866	relocation, inconsistency = 69537846	17864	52288
chr7_MATERNAL	hap1_contig_630_phaseblock_0	1	98486	hap1_contig_630_phaseblock_0	28287	28288	translocation	28286	68448
chr7_MATERNAL	hap2_contig_120_phaseblock_0	1	123522	hap2_contig_120	85439	85440	relocation, inconsistency = 327388	85438	40789
chr7_PATERNAL	hap2_contig_1297_phaseblock_4	6549355	8794453	hap2_contig_1297_phaseblock_14	8771093	8771094	translocation	611040	41197
chr8_MATERNAL	hap1_contig_1107_phaseblock_7	83432	155590	hap2_contig_1107_phaseblock_32	110834	112394	local misassembly	16205	43880
chr9_PATERNAL	hap2_contig_592_phaseblock_7	31056456	33458190	hap2_contig_592_phaseblock_23	33425288	33425289	relocation, inconsistency = 25088457	593738	33039
chr10_PATERNAL	hap1_contig_2091_phaseblock_0	1	101315	hap1_contig_2091_phaseblock_0	40112	40113	translocation	40111	9288
chr10_PATERNAL	hap1_contig_2091_phaseblock_0	1	101315	hap1_contig_2091_phaseblock_0	49401	49402	relocation, inconsistency = 40690534	9288	54375
chr11_MATERNAL	hap1_contig_1128_phaseblock_7	6211383	7952349	hap1_contig_1128_phaseblock_20	6470512	6470513	translocation	70666	1102378
chr11_MATERNAL	hap1_contig_1555_phaseblock_0	1	18615	hap1_contig_1555	2055	2056	translocation	2054	12226
chr11_MATERNAL	hap1_contig_1555_phaseblock_0	1	18615	hap1_contig_1555	14282	14869	translocation	12226	3558
chr11_MATERNAL	hap2_contig_2574_phaseblock_0	1	97084	hap2_contig_2574_phaseblock_0	13665	13666	relocation, inconsistency = -6185634	13664	79177
chr13_MATERNAL	hap1_contig_280	1	47546	hap2_contig_280_phaseblock_0	1785	1786	translocation	1784	46159
chr14_PATERNAL	hap1_contig_1779_phaseblock_0	1	183030	hap2_contig_1779_phaseblock_0	42621	42622	translocation	42620	81496
chr14_PATERNAL	hap1_contig_1779_phaseblock_0	1	183030	hap2_contig_1779_phaseblock_0	124118	124119	translocation	81496	34352
chr14_PATERNAL	hap1_contig_1779_phaseblock_0	1	183030	hap2_contig_1779_phaseblock_0	158471	158472	local misassembly	34352	18038
chr15_PATERNAL	hap2_contig_352_phaseblock_3	1663122	4388746	hap2_contig_352_phaseblock_7	3343069	3343070	translocation	1679686	18861
chr15_PATERNAL	hap2_contig_352_phaseblock_3	1663122	4388746	hap2_contig_352_phaseblock_7	3361931	3361932	translocation	18861	241570
chr16_MATERNAL	hap1_contig_1764_phaseblock_0	1	106851	hap1_contig_1764_phaseblock_0	17953	17954	relocation, inconsistency = -2248981	17952	89131
chr17_MATERNAL	hap1_contig_1856_phaseblock_2	5400497	12680721	hap1_contig_1856_phaseblock_4	12657879	12657880	translocation	1786160	22261
chr17_PATERNAL	hap1_contig_622	1	41132	hap2_contig_622_phaseblock_0	23497	23498	translocation	23496	16936
chr18_MATERNAL	hap2_contig_1076_phaseblock_14	32395423	33370692	hap1_contig_1076_phaseblock_38	33368354	33368355	translocation	221790	853
chr18_MATERNAL	hap2_contig_1076_phaseblock_14	32395423	33370692	hap1_contig_1076_phaseblock_38	33369208	33369209	translocation	853	2092
chr18_PATERNAL	hap2_contig_1996_phaseblock_27	902633	1592940	hap2_contig_1996_phaseblock_1	991607	991608	translocation	9886	7483
chr18_PATERNAL	hap2_contig_1996_phaseblock_27	902633	1592940	hap2_contig_1996_phaseblock_1	999091	999092	translocation	7483	48494
chr18_PATERNAL	hap1_contig_943_phaseblock_60	187920	525436	hap2_contig_943_phaseblock_51	290058	290059	translocation	62813	48449
chr18_PATERNAL	hap1_contig_943_phaseblock_60	187920	525436	hap2_contig_943_phaseblock_51	338508	338509	translocation	48449	180889
chr19_MATERNAL	hap1_contig_684_phaseblock_2	228670	2968198	hap2_contig_684_phaseblock_5	2846957	2846958	relocation, inconsistency = 451771	155274	70150
chr19_MATERNAL	hap1_contig_684_phaseblock_2	228670	2968198	hap2_contig_684_phaseblock_5	2917108	2917109	relocation, inconsistency = -433919	70150	32462
chr20_PATERNAL	hap2_contig_1633_phaseblock_0	1	3939497	hap1_contig_1633_phaseblock_1	1830778	1830779	translocation	31129	4101
chr20_PATERNAL	hap2_contig_1633_phaseblock_0	1	3939497	hap1_contig_1633_phaseblock_1	1834880	1834881	translocation	4101	1480503
chr20_PATERNAL	hap1_contig_786_phaseblock_0	1	61866	hap1_contig_786_phaseblock_0	47416	47417	translocation	47415	14741
chr21_MATERNAL	hap2_contig_3157	1	41258	hap2_contig_3157_phaseblock_0	38973	38974	relocation, inconsistency = 1638	38972	678
chr21_PATERNAL	hap1_contig_2171_phaseblock_0	1	93206	hap2_contig_2171	40179	40180	translocation	40178	12420
chr21_PATERNAL	hap1_contig_2171_phaseblock_0	1	93206	hap2_contig_2171	52600	52601	translocation	12420	39944
chr22_MATERNAL	hap1_contig_32_phaseblock_0	1	44277	hap2_contig_32	43198	43213	translocation	43197	1210
chr22_MATERNAL	hap2_contig_32_phaseblock_0	1	44424	hap2_contig_32	43198	43213	translocation	43197	1210
chr22_PATERNAL	hap1_contig_1816	1	4604	hap2_contig_1816	2033	3353	local misassembly	2032	1241
chrX_MATERNAL	hap1_contig_1584_phaseblock_11	1378308	1530149	hap2_contig_1584_phaseblock_7	1404062	1404302	local misassembly	260018	25337
chrX_MATERNAL	hap1_contig_1584_phaseblock_89	11802214	11998825	hap1_contig_1584_phaseblock_43	11811188	11813206	local misassembly	72897	178593
chrX_MATERNAL	hap2_contig_1584_phaseblock_11	1378306	1530141	hap2_contig_1584_phaseblock_7	1404062	1404302	local misassembly	260018	25337
chrX_MATERNAL	hap2_contig_1584_phaseblock_89	11802327	11998936	hap1_contig_1584_phaseblock_43	11811188	11813206	local misassembly	72897	178593
chrX_MATERNAL	hap2_contig_2038_phaseblock_1	170498	280545	hap1_contig_2038_phaseblock_2	237313	237314	relocation, inconsistency = -342147	43600	1080
chrX_MATERNAL	hap2_contig_2038_phaseblock_1	170498	280545	hap1_contig_2038_phaseblock_2	238394	238395	relocation, inconsistency = 341071	1080	120820
chrX_MATERNAL	hap2_contig_2342_phaseblock_45	5454042	5714066	hap1_contig_2342_phaseblock_26	5575024	5575025	translocation	199477	14936
chrX_MATERNAL	hap2_contig_2342_phaseblock_45	5454042	5714066	hap1_contig_2342_phaseblock_26	5589961	5589962	translocation	14936	124092
chrX_MATERNAL	hap1_contig_2944_phaseblock_0	1	834389	hap2_contig_2944_phaseblock_0	17697	17698	translocation	17696	819955
chrX_MATERNAL	hap1_contig_79_phaseblock_366	44932676	45169622	hap1_contig_79_phaseblock_213	45078366	45078367	relocation, inconsistency = 4415833	252345	1441
chrX_MATERNAL	hap1_contig_79_phaseblock_366	44932676	45169622	hap1_contig_79_phaseblock_213	45079808	45079809	relocation, inconsistency = -4417270	1441	94658
chrX_MATERNAL	hap2_contig_79_phaseblock_38	4039286	4188690	hap2_contig_79_phaseblock_23	4118213	4118214	relocation, inconsistency = 3805	307823	159375
chrX_MATERNAL	hap2_contig_79_phaseblock_366	44937830	45174770	hap1_contig_79_phaseblock_213	45078366	45078367	relocation, inconsistency = 4415833	252345	1441
chrX_MATERNAL	hap2_contig_79_phaseblock_366	44937830	45174770	hap1_contig_79_phaseblock_213	45079808	45079809	relocation, inconsistency = -4417270	1441	94658
chrY_PATERNAL	hap1_contig_1059_phaseblock_0	1	71680	hap2_contig_1059	8847	8848	relocation, inconsistency = 4265635	8846	9780
chrY_PATERNAL	hap1_contig_1059_phaseblock_0	1	71680	hap2_contig_1059	18628	18629	relocation, inconsistency = 4285864	9780	189812
chrY_PATERNAL	hap2_contig_1074_phaseblock_6	813918	876233	hap1_contig_1074_phaseblock_3	843384	843385	relocation, inconsistency = 16297503	183832	34171
chrY_PATERNAL	hap1_contig_487	1	81065	hap1_contig_487_phaseblock_0	14215	14216	relocation, inconsistency = 13436005	14214	67941
chrY_PATERNAL	hap2_contig_489_phaseblock_0	1	109122	hap2_contig_489_phaseblock_1	87736	87873	local misassembly	3637	106362
